1,868
1,748
1,896
1,990
1,833
1,760
1,831
1,876
1,867
1,771
1,897
1,850
1,788
1,1022
1,832
1,783
1,754
1,805
1,1025
1,899
1,868
1,1015
1,859
1,886
1,1026
1,808
1,1069
1,872
1,825
1,797
1,867
1,927
1,829
1,906
1,854
1,836
1,1118
1,1023
1,941
1,914
1,1080
1,923
1,859
1,992
1,844
1,961
1,1128
1,900
1,932
1,967
1,1108
1,1090
1,983
1,889
1,1112
1,882
1,1039
1,981
1,928
1,944
1,863
1,885
1,900
1,895
1,847
1,905
1,861
1,924
1,903
1,928
1,1106
1,957
1,897
1,881
1,924
1,976
1,971
1,877
1,945
1,958
1,951
1,1128
1,1165
1,1002
1,1003
1,920
1,966
1,873
1,1173
1,959
1,1020
1,985
1,943
1,926
1,1172
1,910
1,917
1,894
1,1018
1,906
1,1180
1,950
1,919
1,943
1,1111
1,1042
1,918
1,1065
1,1182
1,1021
1,991
1,898
1,1046
1,886
1,1182
1,976
1,1142
1,944
1,1028
1,1114
1,1006
1,1188
1,1114
1,929
1,935
1,1116
1,951
1,979
1,996
1,959
1,1162
1,1031
1,952
1,1175
1,959
1,925
1,1119
1,1170
1,1042
1,1194
1,899
1,1102
1,1120
1,1060
1,1027
1,972
1,976
1,899
1,1171
1,971
1,1010
1,1045
1,975
1,1018
1,931
1,1041
1,937
1,1045
1,983
1,1180
1,1157
1,985
1,1014
1,944
1,1033
1,1012
1,999
1,1022
1,165
1,1011
1,984
1,1064
1,1045
1,1006
1,167
1,1007
1,1024
1,1061
1,948
1,945
1,1220
1,956
1,1014
1,952
1,1036
1,980
1,994
1,1039
1,1154
1,990
1,1125
1,922
1,1027
1,1019
1,1015
1,1122
1,1204
1,1062
1,1206
1,1200
1,1033
1,1134
1,1111
1,1036
1,956
1,1038
1,1200
1,1159
1,1006
1,1100
1,1109
1,1214
1,1214
1,1002
1,1037
1,956
1,1090
1,1002
1,1125
1,1240
1,1147
1,1022
1,1217
1,1011
1,1056
1,1063
1,1000
1,1112
1,1015
1,1017
1,1032
1,1044
1,962
1,1016
1,1009
1,1063
1,1023
1,996
1,952
1,1024
1,1020
1,1127
1,1090
1,1058
1,1177
1,968
1,1011
1,1044
1,1034
1,1192
1,997
1,993
1,1121
1,1093
1,1034
1,1108
1,1102
1,1093
1,967
1,1086
1,1137
1,1157
1,1086
1,1014
1,1018
1,1177
1,1030
1,1042
1,1239
1,1053
1,1155
1,1047
1,1098
1,1045
1,1173
1,1057
1,1182
1,1092
1,992
1,1037
1,1079
1,1174
1,1172
1,1236
1,1045
1,1047
1,1099
1,1113
1,1010
1,1281
1,1258
1,1095
1,997
1,1283
1,1046
1,1282
1,1211
1,1082
1,1088
1,1018
1,1049
1,1144
1,1108
1,1078
1,1046
1,1124
1,265
2,272
2,378
2,211
2,382
2,433
2,156
2,380
2,157
2,177
2,455
2,162
2,156
2,156
2,184
2,181
2,179
2,185
2,194
2,215
2,452
2,233
2,243
2,251
2,264
2,251
2,265
2,257
2,256
2,247
2,244
2,228
2,279
2,242
2,240
2,241
2,259
2,285
2,279
2,278
2,282
2,590
2,286
2,320
2,303
2,306
2,165
2,295
2,189
2,329
2,342
2,345
2,331
2,360
2,340
2,325
2,172
2,325
2,371
2,454
2,362
2,358
2,408
2,353
2,430
2,414
2,189
2,241
2,425
2,441
2,446
2,667
2,420
2,439
2,299
2,249
2,171
2,175
2,502
2,453
2,480
2,404
2,494
2,493
2,479
2,500
2,518
2,529
2,531
2,758
2,488
2,533
2,356
2,503
2,380
2,528
2,402
2,654
2,522
2,524
2,549
2,185
2,202
2,168
2,322
2,311
2,198
2,570
2,553
2,265
2,272
2,271
2,575
2,585
2,440
2,626
2,370
2,370
2,392
2,649
2,379
2,653
2,665
2,400
2,413
2,672
2,190
2,483
2,491
2,216
2,371
2,543
2,191
2,522
2,736
2,519
2,492
2,754
2,763
2,725
2,621
2,740
2,744
2,750
2,757
2,781
2,760
2,778
2,754
2,352
2,298
2,231
2,311
2,198
2,197
2,195
2,292
2,496
2,221
2,374
2,811
2,817
2,829
2,494
2,465
2,638
2,510
2,428
2,549
2,850
2,601
2,231
2,242
2,234
2,250
2,858
2,865
2,863
2,248
2,328
2,315
2,496
2,566
2,583
2,505
2,159
2,684
2,902
2,540
2,889
2,323
2,570
2,605
2,358
2,353
2,162
2,324
2,380
2,596
2,553
2,617
2,326
2,400
2,943
2,488
2,175
2,215
2,181
2,929
2,163
2,614
2,431
2,394
2,467
2,465
2,679
2,503
2,510
2,295
2,373
2,167
2,449
2,685
2,223
2,474
2,217
2,169
2,175
2,288
2,165
2,291
2,545
2,460
2,649
2,183
2,198
2,199
2,497
2,201
2,506
2,187
2,188
2,448
2,172
2,231
2,211
2,540
2,664
2,340
2,166
2,233
2,521
2,614
2,550
2,550
2,627
2,508
2,511
2,782
2,876
2,1144
2,258
2,390
2,696
2,446
2,544
2,412
2,774
2,683
2,450
2,208
2,234
2,242
2,337
2,190
2,190
2,197
2,199
2,258
2,690
2,616
2,483
2,706
2,681
2,644
2,687
2,338
2,314
2,493
2,529
2,384
2,164
2,363
2,359
2,417
2,705
2,419
2,413
2,1023
2,1029
2,635
2,343
2,423
2,428
2,360
2,414
2,726
2,556
2,328
2,531
2,349
2,554
2,464
2,529
2,589
2,604
2,405
2,792
2,864
2,447
2,347
2,283
2,272
2,260
2,275
2,275
2,292
2,337
2,231
2,242
2,249
2,220
2,371
2,450
2,402
2,463
2,923
2,863
2,488
2,243
2,451
2,449
2,850
2,378
2,240
2,569
2,1013
2,596
2,847
2,251
2,543
2,849
2,862
2,612
2,864
2,589
2,771
2,577
2,726
2,521
2,299
2,297
2,1039
2,860
2,845
2,847
2,1483
2,741
2,943
2,692
2,274
2,385
2,366
2,388
2,392
2,776
2,781
2,373
2,507
2,368
2,433
2,428
2,882
2,544
2,670
2,612
2,387
2,613
2,705
2,562
2,562
2,348
2,530
2,504
2,1018
2,403
2,431
2,265
2,344
2,297
2,277
2,297
2,292
2,349
2,826
2,329
2,316
2,773
2,415
2,670
2,924
2,994
2,997
2,437
2,439
2,498
2,497
2,305
2,568
2,493
2,754
2,355
2,484
2,671
2,284
2,593
2,598
2,522
2,290
2,941
2,865
2,483
2,651
2,310
2,176
2,308
2,713
2,428
2,497
2,274
2,184
2,384
2,187
2,288
2,227
2,335
2,242
2,233
2,247
2,244
2,547
2,241
2,246
2,361
2,368
2,314
2,498
2,258
2,257
2,318
2,252
2,226
2,306
2,305
2,1365
2,460
2,542
2,528
2,873
2,820
2,403
2,481
2,458
2,936
2,467
2,398
2,351
2,307
2,161
2,297
2,157
2,157
2,568
2,591
2,584
2,337
2,564
2,167
2,187
2,407
2,194
2,156
2,156
2,217
2,175
2,216
2,164
2,219
2,192
2,545
2,157
2,155
2,322
2,185
2,513
2,176
2,444
2,437
2,156
2,841
2,304
2,200
2,452
2,153
2,604
2,656
2,604
2,487
2,462
2,301
2,154
2,155
2,606
2,380
2,336
2,190
2,230
2,325
2,329
2,333
2,359
2,230
2,331
2,166
2,247
2,176
2,339
2,154
2,271
2,546
2,379
2,201
2,156
2,158
2,162
2,157
2,285
2,188
2,170
2,230
2,168
2,165
2,152
2,159
2,497
2,157
2,155
2,246
2,178
2,168
2,169
2,302
2,169
2,408
2,157
2,158
2,592
2,164
2,277
2,971
2,165
2,1068
2,441
2,165
2,316
2,237
2,553
2,409
2,163
2,383
2,562
2,162
2,281
2,295
2,1155
2,904
2,706
2,404
2,281
2,393
2,157
2,271
2,168
2,172
2,168
2,249
2,197
2,190
2,196
2,197
2,186
2,182
2,215
2,302
2,242
2,165
2,171
2,434
2,168
2,169
2,459
2,259
2,254
2,277
2,293
2,247
2,217
2,262
2,249
2,183
2,239
2,250
2,180
2,312
2,202
2,194
2,189
2,265
2,266
2,185
2,327
2,164
2,197
2,198
2,173
2,159
2,168
2,159
2,167
2,170
2,208
2,204
2,205
2,172
2,168
2,165
2,185
2,212
2,224
2,224
2,238
2,241
2,247
2,236
2,269
2,168
2,170
2,255
2,157
2,270
2,168
2,296
2,295
2,308
2,303
2,287
2,176
2,172
2,301
2,178
2,222
2,204
2,214
2,205
2,185
2,210
2,205
2,213
2,217
2,247
2,232
2,181
2,221
2,190
2,174
2,267
2,194
2,170
2,178
2,174
2,172
2,348
2,177
2,176
2,166
2,164
2,180
2,175
2,180
2,184
2,182
2,169
2,188
2,162
2,160
2,158
2,164
2,156
2,169
2,165
2,166
2,163
2,164
2,164
2,162
2,169
2,165
2,168
2,166
2,163
2,163
2,169
2,165
2,227
2,167
2,158
2,171
2,165
2,170
2,165
2,167
2,166
2,168
2,163
2,158
2,158
2,157
2,152
2,156
2,169
2,161
2,159
2,163
2,161
2,162
2,162
2,166
2,157
2,156
2,161
2,152
2,161
2,169
2,156
2,148
2,601
2,730
2,157
2,156
2,714
2,450
2,165
2,460
2,169
2,166
2,174
2,177
2,156
2,215
2,223
2,227
2,169
2,159
2,252
2,253
2,262
2,319
2,162
2,159
2,163
2,159
2,159
2,301
2,298
2,301
2,309
2,151
2,165
2,341
2,351
2,157
2,345
2,350
2,157
2,364
2,414
2,360
2,408
2,407
2,467
2,523
2,410
2,158
2,152
2,163
2,165
2,160
2,155
2,152
2,592
2,535
2,764
2,690
2,157
2,723
2,637
2,469
2,637
2,714
2,745
2,607
2,154
2,155
2,160
2,171
2,366
2,162
2,245
2,152
2,163
2,152
2,195
2,202
2,155
2,169
2,161
2,163
2,152
2,163
2,151
2,159
2,154
2,155
2,153
2,157
2,163
2,160
2,162
2,155
2,154
2,150
2,162
2,214
2,194
2,152
2,192
2,152
2,199
2,202
2,195
2,159
2,192
2,198
2,159
2,161
2,165
2,161
2,168
2,160
2,166
2,157
2,165
2,165
2,158
2,156
2,157
2,536
2,157
2,163
2,162
2,168
2,160
2,151
2,465
2,506
2,530
2,163
2,204
2,190
2,464
2,201
2,159
2,163
2,166
2,212
2,165
2,187
2,215
2,177
2,216
2,180
2,162
2,179
2,189
2,185
2,195
2,207
2,169
2,213
2,205
2,199
2,163
2,226
2,160
2,267
2,256
2,156
2,250
2,204
2,248
2,163
2,165
2,307
2,317
2,306
2,161
2,408
2,155
2,340
2,154
2,155
2,338
2,325
2,325
2,381
2,389
2,461
2,151
2,379
2,157
2,395
2,390
2,356
2,367
2,166
2,168
2,164
2,420
2,374
2,414
2,158
2,159
2,154
2,442
2,288
2,159
2,456
2,492
2,460
2,268
2,157
2,157
2,478
2,608
2,161
2,590
2,472
2,160
2,235
2,162
2,341
2,227
2,206
2,169
2,239
2,240
2,186
2,178
2,219
2,369
2,221
2,240
2,447
2,285
2,466
2,199
2,171
2,197
2,174
2,240
2,367
2,443
2,483
2,287
2,199
2,281
2,352
2,191
2,303
2,195
2,215
2,171
2,205
2,497
2,187
2,451
2,174
2,203
2,408
2,195
2,191
2,276
2,193
2,204
2,190
2,417
2,196
2,228
2,371
2,166
2,188
2,188
2,151
2,172
2,155
2,154
2,462
2,152
2,446
2,152
2,153
2,152
2,451
2,160
2,211
2,162
2,459
2,152
2,161
2,159
2,163
2,227
2,178
2,172
2,226
2,167
2,160
2,301
2,167
2,300
2,261
2,153
2,157
2,336
2,161
2,157
2,282
2,316
2,157
2,156
2,161
2,331
2,163
2,331
2,387
2,329
2,409
2,329
2,154
2,392
2,307
2,172
2,156
2,163
2,154
2,172
2,454
2,164
2,301
2,409
2,468
2,442
2,423
2,173
2,291
2,412
2,164
2,166
2,472
2,163
2,331
2,452
2,247
2,157
2,480
2,159
2,339
2,157
2,159
2,406
2,178
2,164
2,150
2,235
2,278
2,164
2,187
2,172
2,166
2,192
2,170
2,181
2,168
2,158
2,172
2,193
2,163
2,192
2,173
2,442
2,168
2,185
2,160
2,159
2,163
2,194
2,162
2,158
2,182
2,163
2,174
2,163
2,164
2,148
2,162
2,166
2,163
2,168
2,171
2,172
2,167
2,171
2,163
2,150
2,161
2,151
2,166
2,171
2,181
2,172
2,182
2,167
2,163
2,165
2,169
2,163
2,169
2,170
2,198
2,167
2,154
2,173
2,153
2,153
2,155
2,151
2,146
2,153
2,145
2,158
2,151
2,156
2,156
2,154
2,161
2,152
2,151
2,147
2,146
2,150
2,153
2,153
2,156
2,157
2,156
2,158
2,157
2,160
2,155
2,157
2,158
2,159
2,163
2,158
2,163
2,160
2,162
2,159
2,164
2,166
2,156
2,163
2,158
2,162
2,156
2,164
2,156
2,160
2,165
2,162
2,165
2,157
2,163
2,170
2,161
2,166
2,157
2,160
2,157
2,157
2,160
2,161
2,159
2,169
2,163
2,162
2,178
2,168
2,170
2,178
2,163
2,163
2,169
2,167
2,156
2,160
2,163
2,161
2,159
2,157
2,163
2,158
2,158
2,183
2,175
2,168
2,174
2,157
2,166
2,163
2,159
2,160
2,162
2,167
2,164
2,179
2,165
2,163
2,165
2,172
2,162
2,161
2,160
2,162
2,169
2,163
2,155
2,159
2,161
2,159
2,170
2,164
2,157
2,170
2,164
2,164
2,158
2,164
2,165
2,207
2,166
2,160
2,163
2,160
2,166
2,169
2,167
2,165
2,160
2,162
2,158
2,160
2,175
2,153
2,163
2,167
2,157
2,157
2,174
2,198
2,158
2,197
2,159
2,168
2,187
2,211
2,161
2,180
2,160
2,158
2,158
2,164
2,168
2,165
2,161
2,165
2,165
2,169
2,171
2,167
2,168
2,172
2,160
2,177
2,177
2,160
2,173
2,163
2,172
2,169
2,164
2,168
2,167
2,159
2,178
2,159
2,166
2,165
2,173
2,163
2,188
2,178
2,183
2,184
2,189
2,179
2,192
2,185
2,202
2,194
2,196
2,180
2,195
2,193
2,196
2,205
2,184
2,190
2,186
2,184
2,190
2,182
2,181
2,184
2,177
2,183
2,174
2,177
2,187
2,184
2,188
2,195
2,194
2,189
2,195
2,193
2,193
2,201
2,162
2,156
2,211
2,159
2,235
2,162
2,164
2,202
2,168
2,164
2,210
2,160
2,159
2,201
2,167
2,165
2,213
2,169
2,171
2,211
2,165
2,164
2,162
2,168
2,173
2,185
2,162
2,158
2,183
2,159
2,172
2,221
2,159
2,159
2,223
2,239
2,249
2,230
2,171
2,166
2,174
2,157
2,156
2,243
2,233
2,239
2,236
2,243
2,171
2,185
2,197
2,188
2,225
2,183
2,181
2,231
2,225
2,225
2,232
2,215
2,211
2,218
2,216
2,213
2,223
2,220
2,202
2,203
2,223
2,226
2,202
2,225
2,203
2,209
2,228
2,226
2,219
2,231
2,197
2,247
2,202
2,203
2,236
2,204
2,220
2,219
2,224
2,219
2,210
2,227
2,242
2,237
2,227
2,232
2,231
2,234
2,208
2,242
2,194
2,200
2,211
2,199
2,195
2,196
2,194
2,201
2,205
2,197
2,202
2,196
2,200
2,208
2,215
2,208
2,211
2,197
2,196
2,192
2,202
2,190
2,197
2,202
2,202
2,197
2,203
2,181
2,193
2,165
2,193
2,161
2,165
2,163
2,202
2,202
2,196
2,217
2,156
2,161
2,164
2,200
2,158
2,154
2,165
2,158
2,215
2,164
2,164
2,151
2,171
2,217
2,164
2,219
2,225
2,163
2,219
2,169
2,175
2,165
2,161
2,232
2,155
2,160
2,176
2,154
2,235
2,230
2,154
2,165
2,157
2,186
2,241
2,159
2,243
2,165
2,169
2,171
2,208
2,221
2,169
2,185
2,167
2,211
2,211
2,164
2,231
2,166
2,218
2,171
2,215
2,231
2,210
2,216
2,202
2,210
2,173
2,247
2,213
2,209
2,216
2,218
2,167
2,173
2,190
2,171
2,173
2,170
2,172
2,174
2,173
2,175
2,182
2,157
2,209
2,178
2,180
2,172
2,160
2,161
2,212
2,163
2,186
2,162
2,155
2,169
2,174
2,156
2,179
2,154
2,166
2,157
2,155
2,161
2,188
2,159
2,162
2,217
2,154
2,151
2,152
2,197
2,155
2,186
2,151
2,157
2,156
2,154
2,161
2,155
2,160
2,152
2,168
2,150
2,165
2,151
2,153
2,162
2,165
2,160
2,162
2,208
2,149
2,158
2,162
2,196
2,169
2,161
2,159
2,154
2,159
2,210
2,218
2,170
2,156
2,151
2,151
2,178
2,152
2,180
2,170
2,158
2,163
2,178
2,162
2,170
2,164
2,184
2,161
2,158
2,163
2,168
2,163
2,163
2,161
2,162
2,152
2,161
2,164
2,163
2,163
2,160
2,161
2,166
2,168
2,166
2,170
2,155
2,157
2,167
2,155
2,158
2,170
2,160
2,164
2,155
2,158
2,158
2,160
2,170
2,154
2,160
2,155
2,148
2,149
2,161
2,151
2,154
2,153
2,152
2,157
2,174
2,175
2,165
2,167
2,157
2,154
2,175
2,151
2,152
2,149
2,159
2,155
2,157
2,154
2,149
2,147
2,155
2,154
2,167
2,154
2,153
2,151
2,156
2,156
2,153
2,152
2,150
2,151
2,153
2,155
2,154
2,158
2,151
2,158
2,161
2,155
2,154
2,162
2,156
2,161
2,152
2,153
2,153
2,154
2,155
2,158
2,153
2,153
2,158
2,154
2,158
2,160
2,158
2,159
2,154
2,157
2,155
2,156
2,151
2,153
2,160
2,161
2,156
2,157
2,150
2,158
2,157
2,154
2,151
2,156
2,151
2,157
2,163
2,160
2,156
2,158
2,161
2,154
2,156
2,152
2,159
2,157
2,160
2,166
2,162
2,153
2,157
2,158
2,164
2,156
2,154
2,153
2,157
2,166
2,161
2,164
2,168
2,155
2,156
2,157
2,160
2,153
2,162
2,161
2,161
2,158
2,155
2,165
2,154
2,156
2,157
2,161
2,162
2,154
2,161
2,158
2,159
2,152
2,154
2,153
2,155
2,160
2,168
2,163
2,169
2,161
2,161
2,160
2,158
2,153
2,158
2,166
2,148
2,148
2,164
2,157
2,150
2,157
2,151
2,153
2,157
2,158
2,156
2,154
2,156
2,155
2,156
2,156
2,162
2,155
2,163
2,160
2,163
2,159
2,164
2,165
2,160
2,159
2,163
2,156
2,162
2,162
2,167
2,149
2,164
2,149
2,158
2,157
2,161
2,152
2,158
2,156
2,172
2,165
2,168
2,156
2,167
2,155
2,163
2,161
2,167
2,158
2,156
2,157
2,157
2,172
2,165
2,161
2,164
2,160
2,158
2,161
2,161
2,161
2,161
2,157
2,161
2,155
2,155
2,149
2,156
2,157
2,151
2,159
2,156
2,156
2,158
2,154
2,156
2,161
2,156
2,156
2,157
2,160
2,157
2,156
2,161
2,161
2,153
2,159
2,160
2,163
2,153
2,160
2,163
2,156
2,156
2,159
2,162
2,164
2,162
2,163
2,167
2,163
2,165
2,154
2,159
2,161
2,165
2,158
2,167
2,162
2,162
2,165
2,166
2,161
2,170
2,171
2,167
2,171
2,171
2,160
2,172
2,167
2,162
2,164
2,167
2,163
2,161
2,154
2,155
2,151
2,153
2,153
2,155
2,158
2,154
2,154
2,157
2,153
2,167
2,178
2,153
2,161
2,174
2,153
2,157
2,157
2,161
2,161
2,157
2,160
2,165
2,150
2,161
2,155
2,156
2,155
2,156
2,155
2,156
2,165
2,158
2,161
2,161
2,149
2,161
2,160
2,150
2,158
2,159
2,152
2,164
2,154
2,170
2,160
2,160
2,162
2,162
2,168
2,160
2,160
2,162
2,161
2,163
2,158
2,165
2,159
2,161
2,159
2,154
2,161
2,164
2,162
2,160
2,162
2,162
2,162
2,157
2,149
2,156
2,156
2,160
2,164
2,159
2,155
2,157
2,162
2,158
2,154
2,163
2,154
2,157
2,158
2,163
2,160
2,158
2,165
2,165
2,163
2,165
2,159
2,163
2,155
2,157
2,162
2,162
2,165
2,165
2,163
2,162
2,159
2,165
2,155
2,156
2,161
2,155
2,164
2,156
2,159
2,155
2,155
2,157
2,162
2,152
2,162
2,158
2,160
2,154
2,156
2,158
2,157
