1,794
1,855
1,903
1,776
1,817
1,821
1,785
1,828
1,838
1,773
1,854
1,797
1,845
1,910
1,785
1,819
1,857
1,786
1,799
1,857
1,882
1,913
1,858
1,782
1,788
1,809
1,811
1,834
1,803
1,812
1,852
1,819
2,175
2,173
2,171
2,171
2,163
2,165
2,164
2,169
2,232
2,257
2,165
2,265
2,168
2,268
2,277
2,277
2,277
2,238
2,288
2,293
2,296
2,257
2,268
2,278
2,272
2,225
2,219
2,312
2,325
2,326
2,290
2,334
2,326
2,316
2,341
2,306
2,298
2,218
2,350
2,246
2,243
2,328
2,191
2,249
2,348
2,251
2,368
2,240
2,162
2,339
2,350
2,271
2,240
2,209
2,209
2,272
2,293
2,234
2,232
2,226
2,221
2,382
2,319
2,182
2,186
2,164
2,405
2,414
2,185
2,351
2,164
2,160
2,194
2,231
2,178
2,206
2,164
2,243
2,182
2,229
2,237
2,191
2,249
2,197
2,211
2,167
2,220
2,246
2,230
2,175
2,174
2,178
2,238
2,369
2,401
2,286
2,311
2,316
2,361
2,307
2,325
2,368
2,373
2,418
2,429
2,398
2,194
2,237
2,286
2,356
2,250
2,241
2,250
2,257
2,263
2,259
2,263
2,381
2,300
2,300
2,358
2,273
2,298
2,301
2,308
2,363
2,661
2,623
2,322
2,343
2,367
2,351
2,328
2,160
2,371
2,339
2,296
2,293
2,507
2,447
2,401
2,166
2,163
2,284
2,363
2,319
2,487
2,430
2,455
2,369
2,442
2,464
2,429
2,471
2,430
2,394
2,502
2,304
2,452
2,307
2,523
2,189
2,492
2,526
2,330
2,335
2,316
2,330
2,367
2,327
2,334
2,350
2,332
2,376
2,368
2,350
2,470
2,464
2,476
2,475
2,489
2,427
2,491
2,403
2,504
2,438
2,383
2,390
2,559
2,459
2,361
2,155
2,409
2,161
2,165
2,388
2,424
2,180
2,472
2,487
2,394
2,476
2,165
2,152
2,446
2,443
2,217
2,539
2,305
2,496
2,452
2,189
2,391
2,180
2,553
2,495
2,438
2,268
2,686
2,637
2,163
2,467
2,578
2,274
2,460
2,170
2,488
2,239
2,178
2,480
2,321
2,183
2,514
2,169
2,167
2,215
2,207
2,294
2,159
2,339
2,544
2,503
2,586
2,239
2,506
2,256
2,278
2,563
2,276
2,291
2,537
2,283
2,571
