1,677
1,695
1,701
1,690
1,717
1,695
1,689
1,816
1,693
1,697
1,750
1,718
1,698
1,695
1,726
1,698
1,700
1,775
1,794
1,704
1,717
1,699
1,698
1,790
1,808
1,822
1,786
1,792
1,782
1,792
1,732
1,687
1,767
1,692
1,723
1,770
1,719
1,734
1,703
1,718
1,657
1,828
1,797
1,712
1,715
1,713
1,791
1,735
1,691
1,721
1,817
1,694
1,711
1,806
1,777
1,804
1,763
1,762
1,670
1,697
1,811
1,740
1,836
1,724
1,764
1,747
1,700
1,695
1,720
1,715
1,801
1,801
1,709
2,173
2,174
2,169
2,174
2,187
2,166
2,168
2,163
2,163
2,169
2,237
2,247
2,245
2,261
2,269
2,266
2,271
2,258
2,266
2,271
2,268
2,270
2,260
2,257
2,259
2,259
2,172
2,257
2,265
2,259
2,277
2,257
2,263
2,258
2,253
2,284
2,211
2,260
2,254
2,261
2,255
2,242
2,248
2,251
2,251
2,231
2,237
2,330
2,332
2,334
2,334
2,266
2,270
2,298
2,292
2,297
2,291
2,292
2,309
2,310
2,308
2,319
2,321
2,199
2,327
2,318
2,324
2,324
2,173
2,336
2,179
2,300
2,298
2,364
2,297
2,250
2,332
2,324
2,302
2,254
2,324
2,349
2,306
2,318
2,331
2,340
2,328
2,259
2,335
2,305
2,245
2,179
2,316
2,338
2,260
2,326
2,343
2,345
2,354
2,264
2,344
2,348
2,265
2,337
2,237
2,326
2,258
2,241
2,267
2,193
2,323
2,205
2,275
2,169
2,215
2,214
2,243
2,306
2,231
2,248
2,311
2,322
2,310
2,319
2,390
2,343
2,258
2,294
2,327
2,327
2,329
2,329
2,295
2,298
2,373
2,333
2,244
2,291
2,398
2,275
2,393
2,391
2,391
2,393
2,298
2,310
2,391
2,310
2,405
2,295
2,318
2,339
2,307
2,345
2,246
2,281
2,272
2,406
2,402
2,302
2,309
2,250
2,231
2,252
2,355
2,354
2,404
2,329
2,176
2,356
2,317
2,275
2,362
2,363
2,259
2,366
2,180
2,268
2,374
2,305
2,263
2,270
2,247
2,275
2,376
2,437
2,274
2,345
2,168
2,346
2,337
2,332
2,191
2,317
2,318
2,175
2,323
2,391
2,336
2,172
2,344
2,345
2,176
2,190
2,298
2,392
2,357
2,297
2,369
2,337
2,268
2,346
2,174
2,200
2,204
2,309
2,200
2,195
2,211
2,315
2,185
2,380
2,390
2,306
2,169
2,397
2,178
2,279
2,218
2,217
2,216
2,184
2,402
2,317
2,214
2,307
2,409
2,208
2,199
2,184
2,213
2,192
2,229
2,182
2,188
2,176
2,180
2,166
2,164
2,193
2,352
2,170
2,175
2,513
2,197
2,252
2,246
2,164
2,250
2,195
2,253
2,527
2,245
2,219
2,248
2,253
2,260
2,211
2,217
2,171
2,169
2,212
2,536
2,196
2,178
2,273
2,536
2,267
2,194
2,207
2,197
2,189
2,186
2,265
2,208
2,231
2,195
2,186
2,210
2,213
2,193
2,167
2,209
2,194
2,213
2,215
2,195
2,174
2,180
2,242
2,164
2,243
2,215
2,173
2,163
2,291
2,147
2,171
2,201
2,292
2,207
2,228
2,218
2,169
2,212
2,176
2,179
2,246
2,242
2,211
2,172
2,193
2,317
2,228
2,231
2,218
2,179
2,173
2,169
2,221
2,591
2,249
2,159
2,213
2,169
2,176
2,181
2,202
2,202
2,244
2,175
2,241
2,213
2,442
2,160
2,171
2,196
2,218
2,212
2,164
2,200
2,168
2,202
2,219
2,170
2,294
2,166
2,206
2,203
2,328
2,240
2,197
2,200
2,184
2,179
2,190
2,245
2,204
2,314
2,230
2,218
2,244
2,194
2,159
2,275
2,231
2,206
2,230
2,165
2,187
2,159
2,274
2,265
2,198
2,305
2,242
2,261
2,247
2,311
2,214
2,305
2,260
2,181
2,162
2,311
2,176
2,183
2,231
2,191
2,208
2,201
2,207
2,197
2,210
2,163
2,218
2,247
2,167
2,220
2,154
2,266
2,253
2,252
2,170
2,267
2,174
2,166
2,233
2,193
2,245
2,244
2,161
2,251
2,296
2,179
2,294
2,158
2,163
2,186
2,250
2,250
2,184
2,161
2,227
2,188
2,159
2,164
2,157
2,186
2,318
2,398
2,324
2,169
2,184
2,155
2,280
2,355
2,177
2,158
2,194
2,269
2,275
2,211
2,251
2,156
2,190
2,284
2,227
2,253
2,220
2,263
2,248
2,239
2,273
2,166
2,164
2,154
2,290
2,280
2,191
2,179
2,163
2,366
2,154
2,240
2,198
2,157
2,185
2,249
2,271
2,231
2,184
2,187
2,328
2,182
2,192
2,262
2,197
2,188
2,196
2,197
2,197
2,187
2,166
2,232
2,210
2,276
2,277
2,194
2,235
2,221
2,304
2,229
2,221
2,204
2,281
2,371
2,162
2,159
2,242
2,159
2,370
2,158
2,268
2,275
2,254
2,375
2,278
2,281
2,178
2,163
2,151
2,145
2,281
2,252
2,177
2,191
2,222
2,278
2,277
2,193
2,175
2,312
2,221
2,160
2,226
2,157
2,165
2,319
2,326
2,220
2,234
2,241
2,225
2,216
2,249
2,281
2,250
2,254
2,177
2,239
2,249
2,186
2,172
2,162
2,246
2,174
2,178
2,178
2,278
2,259
2,296
2,252
2,198
2,194
2,257
2,165
2,262
2,154
2,168
2,261
2,226
2,248
2,248
2,158
2,233
2,315
2,358
2,401
2,253
2,238
2,310
